id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position
1032346,"A_24_P32139",94515,"HTR3E","5-hydroxytryptamine (serotonin) receptor 3E, ionotropic",285242,"3","n/a","n/a"
1032361,"CUST_16930_PI416261804",94515,"HTR3E","5-hydroxytryptamine (serotonin) receptor 3E, ionotropic",285242,"3","n/a","n/a"
1032345,"CUST_1909_PI417557136",94515,"HTR3E","5-hydroxytryptamine (serotonin) receptor 3E, ionotropic",285242,"3","n/a","n/a"
1017946,"A_23_P92042",3683,"ITPR1","inositol 1,4,5-trisphosphate receptor, type 1",3708,"3","n/a","n/a"
1013762,"CUST_12396_PI416261804",3683,"ITPR1","inositol 1,4,5-trisphosphate receptor, type 1",3708,"3","n/a","n/a"
1020872,"A_23_P203933",3684,"ITPR2","inositol 1,4,5-trisphosphate receptor, type 2",3709,"12","n/a","n/a"
1020873,"CUST_13464_PI416261804",3684,"ITPR2","inositol 1,4,5-trisphosphate receptor, type 2",3709,"12","n/a","n/a"
1020874,"CUST_356_PI416408490",3684,"ITPR2","inositol 1,4,5-trisphosphate receptor, type 2",3709,"12","n/a","n/a"
1054896,"A_23_P19517",3685,"ITPR3","inositol 1,4,5-trisphosphate receptor, type 3",3710,"6","n/a","n/a"
1054897,"CUST_16469_PI416261804",3685,"ITPR3","inositol 1,4,5-trisphosphate receptor, type 3",3710,"6","n/a","n/a"
1054868,"A_23_P48229",3711,"KCNA1","potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia)",3736,"12","n/a","n/a"
1054870,"A_24_P498652",3711,"KCNA1","potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia)",3736,"12","n/a","n/a"
1054869,"CUST_359_PI416408490",3711,"KCNA1","potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia)",3736,"12","n/a","n/a"
1054853,"A_23_P126528",3719,"KCNA10","potassium voltage-gated channel, shaker-related subfamily, member 10",3744,"1","n/a","n/a"
1054854,"CUST_1359_PI416261804",3719,"KCNA10","potassium voltage-gated channel, shaker-related subfamily, member 10",3744,"1","n/a","n/a"
1054866,"A_23_P137923",3712,"KCNA2","potassium voltage-gated channel, shaker-related subfamily, member 2",3737,"1","n/a","n/a"
1054867,"CUST_5832_PI416261804",3712,"KCNA2","potassium voltage-gated channel, shaker-related subfamily, member 2",3737,"1","n/a","n/a"
1022346,"A_23_P201138",3713,"KCNA3","potassium voltage-gated channel, shaker-related subfamily, member 3",3738,"1","n/a","n/a"
1022347,"CUST_11050_PI416261804",3713,"KCNA3","potassium voltage-gated channel, shaker-related subfamily, member 3",3738,"1","n/a","n/a"
1022348,"CUST_361_PI416408490",3713,"KCNA3","potassium voltage-gated channel, shaker-related subfamily, member 3",3738,"1","n/a","n/a"
1054863,"A_24_P150023",3714,"KCNA4","potassium voltage-gated channel, shaker-related subfamily, member 4",3739,"11","n/a","n/a"
1054865,"CUST_16927_PI416261804",3714,"KCNA4","potassium voltage-gated channel, shaker-related subfamily, member 4",3739,"11","n/a","n/a"
1054864,"CUST_362_PI416408490",3714,"KCNA4","potassium voltage-gated channel, shaker-related subfamily, member 4",3739,"11","n/a","n/a"
1054861,"A_23_P417173",3716,"KCNA5","potassium voltage-gated channel, shaker-related subfamily, member 5",3741,"12","n/a","n/a"
1054862,"CUST_15121_PI416261804",3716,"KCNA5","potassium voltage-gated channel, shaker-related subfamily, member 5",3741,"12","n/a","n/a"
1054858,"A_23_P53697",3717,"KCNA6","potassium voltage-gated channel, shaker-related subfamily, member 6",3742,"12","n/a","n/a"
1054860,"A_32_P78164",3717,"KCNA6","potassium voltage-gated channel, shaker-related subfamily, member 6",3742,"12","n/a","n/a"
1054859,"CUST_363_PI416408490",3717,"KCNA6","potassium voltage-gated channel, shaker-related subfamily, member 6",3742,"12","n/a","n/a"
1054856,"A_23_P164897",3718,"KCNA7","potassium voltage-gated channel, shaker-related subfamily, member 7",3743,"19","n/a","n/a"
1054855,"A_24_P87686",3718,"KCNA7","potassium voltage-gated channel, shaker-related subfamily, member 7",3743,"19","n/a","n/a"
1054857,"CUST_364_PI416408490",3718,"KCNA7","potassium voltage-gated channel, shaker-related subfamily, member 7",3743,"19","n/a","n/a"
1023926,"A_23_P113645",7835,"KCNAB1","potassium voltage-gated channel, shaker-related subfamily, beta member 1",7881,"3","n/a","n/a"
1023925,"A_23_P44494",7835,"KCNAB1","potassium voltage-gated channel, shaker-related subfamily, beta member 1",7881,"3","n/a","n/a"
1023924,"A_24_P182929",7835,"KCNAB1","potassium voltage-gated channel, shaker-related subfamily, beta member 1",7881,"3","n/a","n/a"
1023927,"A_24_P325205",7835,"KCNAB1","potassium voltage-gated channel, shaker-related subfamily, beta member 1",7881,"3","n/a","n/a"
1049621,"A_23_P501232",8448,"KCNAB2","potassium voltage-gated channel, shaker-related subfamily, beta member 2",8514,"1","n/a","n/a"
1049622,"A_24_P151",8448,"KCNAB2","potassium voltage-gated channel, shaker-related subfamily, beta member 2",8514,"1","n/a","n/a"
1049623,"CUST_365_PI416408490",8448,"KCNAB2","potassium voltage-gated channel, shaker-related subfamily, beta member 2",8514,"1","n/a","n/a"
1048857,"A_23_P370454",9072,"KCNAB3","potassium voltage-gated channel, shaker-related subfamily, beta member 3",9196,"17","n/a","n/a"
1048855,"CUST_344_PI416573500",9072,"KCNAB3","potassium voltage-gated channel, shaker-related subfamily, beta member 3",9196,"17","n/a","n/a"
1048856,"CUST_353_PI416379584",9072,"KCNAB3","potassium voltage-gated channel, shaker-related subfamily, beta member 3",9196,"17","n/a","n/a"
1054850,"A_24_P31627",3720,"KCNB1","potassium voltage-gated channel, Shab-related subfamily, member 1",3745,"20","n/a","n/a"
1054852,"CUST_14062_PI416261804",3720,"KCNB1","potassium voltage-gated channel, Shab-related subfamily, member 1",3745,"20","n/a","n/a"
1054851,"CUST_367_PI416408490",3720,"KCNB1","potassium voltage-gated channel, Shab-related subfamily, member 1",3745,"20","n/a","n/a"
1048742,"A_32_P305500",9178,"KCNB2","potassium voltage-gated channel, Shab-related subfamily, member 2",9312,"8","n/a","n/a"
1048744,"CUST_11328_PI416261804",9178,"KCNB2","potassium voltage-gated channel, Shab-related subfamily, member 2",9312,"8","n/a","n/a"
1048743,"CUST_368_PI416408490",9178,"KCNB2","potassium voltage-gated channel, Shab-related subfamily, member 2",9312,"8","n/a","n/a"
1054848,"A_23_P203439",3721,"KCNC1","potassium voltage-gated channel, Shaw-related subfamily, member 1",3746,"11","n/a","n/a"
1017687,"A_24_P275199",3721,"KCNC1","potassium voltage-gated channel, Shaw-related subfamily, member 1",3746,"11","n/a","n/a"
1013483,"A_24_P38810",3721,"KCNC1","potassium voltage-gated channel, Shaw-related subfamily, member 1",3746,"11","n/a","n/a"
1054849,"CUST_6037_PI416261804",3721,"KCNC1","potassium voltage-gated channel, Shaw-related subfamily, member 1",3746,"11","n/a","n/a"
1054846,"A_23_P139841",3722,"KCNC2","potassium voltage-gated channel, Shaw-related subfamily, member 2",3747,"12","n/a","n/a"
1054845,"A_24_P347319",3722,"KCNC2","potassium voltage-gated channel, Shaw-related subfamily, member 2",3747,"12","n/a","n/a"
1054847,"CUST_1363_PI416261804",3722,"KCNC2","potassium voltage-gated channel, Shaw-related subfamily, member 2",3747,"12","n/a","n/a"
1054843,"A_23_P101516",3723,"KCNC3","potassium voltage-gated channel, Shaw-related subfamily, member 3",3748,"19","n/a","n/a"
1054844,"CUST_16848_PI416261804",3723,"KCNC3","potassium voltage-gated channel, Shaw-related subfamily, member 3",3748,"19","n/a","n/a"
1021891,"A_23_P12079",3724,"KCNC4","potassium voltage-gated channel, Shaw-related subfamily, member 4",3749,"1","n/a","n/a"
1021890,"A_24_P934063",3724,"KCNC4","potassium voltage-gated channel, Shaw-related subfamily, member 4",3749,"1","n/a","n/a"
1021892,"CUST_1195_PI416261804",3724,"KCNC4","potassium voltage-gated channel, Shaw-related subfamily, member 4",3749,"1","n/a","n/a"
1054840,"A_23_P315772",3725,"KCND1","potassium voltage-gated channel, Shal-related subfamily, member 1",3750,"X","n/a","n/a"
1054841,"CUST_17085_PI416261804",3725,"KCND1","potassium voltage-gated channel, Shal-related subfamily, member 1",3750,"X","n/a","n/a"
1054842,"CUST_369_PI416408490",3725,"KCND1","potassium voltage-gated channel, Shal-related subfamily, member 1",3750,"X","n/a","n/a"
1054839,"A_23_P112564",3726,"KCND2","potassium voltage-gated channel, Shal-related subfamily, member 2",3751,"7","n/a","n/a"
1054837,"A_23_P259251",3726,"KCND2","potassium voltage-gated channel, Shal-related subfamily, member 2",3751,"7","n/a","n/a"
1054838,"CUST_370_PI416408490",3726,"KCND2","potassium voltage-gated channel, Shal-related subfamily, member 2",3751,"7","n/a","n/a"
1054834,"A_23_P692",3727,"KCND3","potassium voltage-gated channel, Shal-related subfamily, member 3",3752,"1","n/a","n/a"
1054835,"A_23_P697",3727,"KCND3","potassium voltage-gated channel, Shal-related subfamily, member 3",3752,"1","n/a","n/a"
1054836,"CUST_14598_PI416261804",3727,"KCND3","potassium voltage-gated channel, Shal-related subfamily, member 3",3752,"1","n/a","n/a"
1014693,"A_23_P154855",3728,"KCNE1","potassium voltage-gated channel, Isk-related family, member 1",3753,"21","n/a","n/a"
1010884,"A_24_P941339",3728,"KCNE1","potassium voltage-gated channel, Isk-related family, member 1",3753,"21","n/a","n/a"
1019857,"CUST_372_PI416408490",3728,"KCNE1","potassium voltage-gated channel, Isk-related family, member 1",3753,"21","n/a","n/a"
1047945,"A_23_P120694",9848,"KCNE2","potassium voltage-gated channel, Isk-related family, member 2",9992,"21","n/a","n/a"
1047946,"CUST_14211_PI416261804",9848,"KCNE2","potassium voltage-gated channel, Isk-related family, member 2",9992,"21","n/a","n/a"
1030074,"A_23_P24948",9864,"KCNE3","potassium voltage-gated channel, Isk-related family, member 3",10008,"11","n/a","n/a"
1030076,"CUST_14169_PI416261804",9864,"KCNE3","potassium voltage-gated channel, Isk-related family, member 3",10008,"11","n/a","n/a"
1030075,"CUST_373_PI416408490",9864,"KCNE3","potassium voltage-gated channel, Isk-related family, member 3",10008,"11","n/a","n/a"
1045480,"A_23_P256641",23384,"KCNE1L","KCNE1-like",23630,"X","n/a","n/a"
1045481,"A_23_P349267",23384,"KCNE1L","KCNE1-like",23630,"X","n/a","n/a"
1045482,"A_24_P100428",23384,"KCNE1L","KCNE1-like",23630,"X","n/a","n/a"
1054832,"A_23_P142765",3729,"KCNF1","potassium voltage-gated channel, subfamily F, member 1",3754,"2","n/a","n/a"
1054833,"CUST_1092_PI416261804",3729,"KCNF1","potassium voltage-gated channel, subfamily F, member 1",3754,"2","n/a","n/a"
1054831,"A_23_P210581",3730,"KCNG1","potassium voltage-gated channel, subfamily G, member 1",3755,"20","n/a","n/a"
1019000,"A_24_P237117",3730,"KCNG1","potassium voltage-gated channel, subfamily G, member 1",3755,"20","n/a","n/a"
1044924,"A_23_P61171",26000,"KCNG2","potassium voltage-gated channel, subfamily G, member 2",26251,"18","n/a","n/a"
1044925,"CUST_910_PI416261804",26000,"KCNG2","potassium voltage-gated channel, subfamily G, member 2",26251,"18","n/a","n/a"
1026516,"A_32_P800799",82145,"KCNG3","potassium voltage-gated channel, subfamily G, member 3",170850,"2","n/a","n/a"
1026518,"CUST_10929_PI416261804",82145,"KCNG3","potassium voltage-gated channel, subfamily G, member 3",170850,"2","n/a","n/a"
1026517,"CUST_374_PI416408490",82145,"KCNG3","potassium voltage-gated channel, subfamily G, member 3",170850,"2","n/a","n/a"
1026273,"A_23_P365248",60254,"KCNG4","potassium voltage-gated channel, subfamily G, member 4",93107,"16","n/a","n/a"
1026274,"CUST_14067_PI416261804",60254,"KCNG4","potassium voltage-gated channel, subfamily G, member 4",93107,"16","n/a","n/a"
1054829,"A_23_P74943",3731,"KCNH1","potassium voltage-gated channel, subfamily H (eag-related), member 1",3756,"1","n/a","n/a"
1054830,"CUST_12138_PI416261804",3731,"KCNH1","potassium voltage-gated channel, subfamily H (eag-related), member 1",3756,"1","n/a","n/a"
1030793,"A_23_P168403",3732,"KCNH2","potassium voltage-gated channel, subfamily H (eag-related), member 2",3757,"7","n/a","n/a"
1030832,"A_23_P377882",3732,"KCNH2","potassium voltage-gated channel, subfamily H (eag-related), member 2",3757,"7","n/a","n/a"
1045729,"A_23_P87917",23171,"KCNH3","potassium voltage-gated channel, subfamily H (eag-related), member 3",23416,"12","n/a","n/a"
1045731,"CUST_1499_PI416261804",23171,"KCNH3","potassium voltage-gated channel, subfamily H (eag-related), member 3",23416,"12","n/a","n/a"
1045730,"CUST_376_PI416408490",23171,"KCNH3","potassium voltage-gated channel, subfamily H (eag-related), member 3",23416,"12","n/a","n/a"
1045732,"A_23_P124988",23170,"KCNH4","potassium voltage-gated channel, subfamily H (eag-related), member 4",23415,"17","n/a","n/a"
1045733,"CUST_2141_PI416261804",23170,"KCNH4","potassium voltage-gated channel, subfamily H (eag-related), member 4",23415,"17","n/a","n/a"
1045734,"CUST_377_PI416408490",23170,"KCNH4","potassium voltage-gated channel, subfamily H (eag-related), member 4",23415,"17","n/a","n/a"
1044625,"A_23_P25849",26878,"KCNH5","potassium voltage-gated channel, subfamily H (eag-related), member 5",27133,"14","n/a","n/a"
1044626,"A_24_P99145",26878,"KCNH5","potassium voltage-gated channel, subfamily H (eag-related), member 5",27133,"14","n/a","n/a"
1044627,"CUST_5887_PI416261804",26878,"KCNH5","potassium voltage-gated channel, subfamily H (eag-related), member 5",27133,"14","n/a","n/a"
1038385,"A_23_P170541",56744,"KCNH6","potassium voltage-gated channel, subfamily H (eag-related), member 6",81033,"17","n/a","n/a"
1027738,"A_23_P83558",56744,"KCNH6","potassium voltage-gated channel, subfamily H (eag-related), member 6",81033,"17","n/a","n/a"
1038386,"CUST_2239_PI416261804",56744,"KCNH6","potassium voltage-gated channel, subfamily H (eag-related), member 6",81033,"17","n/a","n/a"
1038387,"CUST_378_PI416408490",56744,"KCNH6","potassium voltage-gated channel, subfamily H (eag-related), member 6",81033,"17","n/a","n/a"
1036927,"A_23_P349901",59853,"KCNH7","potassium voltage-gated channel, subfamily H (eag-related), member 7",90134,"2","n/a","n/a"
1027436,"A_23_P410040",59853,"KCNH7","potassium voltage-gated channel, subfamily H (eag-related), member 7",90134,"2","n/a","n/a"
1027437,"CUST_11225_PI416261804",59853,"KCNH7","potassium voltage-gated channel, subfamily H (eag-related), member 7",90134,"2","n/a","n/a"
1036928,"CUST_379_PI416408490",59853,"KCNH7","potassium voltage-gated channel, subfamily H (eag-related), member 7",90134,"2","n/a","n/a"
1035306,"A_23_P170636",79462,"KCNH8","potassium voltage-gated channel, subfamily H (eag-related), member 8",131096,"3","n/a","n/a"
1035308,"CUST_11232_PI416261804",79462,"KCNH8","potassium voltage-gated channel, subfamily H (eag-related), member 8",131096,"3","n/a","n/a"
1035307,"CUST_380_PI416408490",79462,"KCNH8","potassium voltage-gated channel, subfamily H (eag-related), member 8",131096,"3","n/a","n/a"
1027424,"A_23_P202918",3733,"KCNJ1","potassium inwardly-rectifying channel, subfamily J, member 1",3758,"11","n/a","n/a"
1027422,"A_23_P501781",3733,"KCNJ1","potassium inwardly-rectifying channel, subfamily J, member 1",3758,"11","n/a","n/a"
1027423,"CUST_9_PI416558187",3733,"KCNJ1","potassium inwardly-rectifying channel, subfamily J, member 1",3758,"11","n/a","n/a"
1022673,"A_23_P114736",3741,"KCNJ10","potassium inwardly-rectifying channel, subfamily J, member 10",3766,"1","n/a","n/a"
1022671,"A_24_P387875",3741,"KCNJ10","potassium inwardly-rectifying channel, subfamily J, member 10",3766,"1","n/a","n/a"
1022672,"A_24_P919616",3741,"KCNJ10","potassium inwardly-rectifying channel, subfamily J, member 10",3766,"1","n/a","n/a"
1025597,"A_23_P1973",3742,"KCNJ11","potassium inwardly-rectifying channel, subfamily J, member 11",3767,"11","n/a","n/a"
1025596,"CUST_383_PI416408490",3742,"KCNJ11","potassium inwardly-rectifying channel, subfamily J, member 11",3767,"11","n/a","n/a"
1054809,"A_23_P129821",3743,"KCNJ12","potassium inwardly-rectifying channel, subfamily J, member 12",3768,"17","n/a","n/a"
1054811,"A_24_P339429",3743,"KCNJ12","potassium inwardly-rectifying channel, subfamily J, member 12",3768,"17","n/a","n/a"
1054808,"CUST_384_PI416408490",3743,"KCNJ12","potassium inwardly-rectifying channel, subfamily J, member 12",3768,"17","n/a","n/a"
1054810,"CUST_4572_PI416261804",3743,"KCNJ12","potassium inwardly-rectifying channel, subfamily J, member 12",3768,"17","n/a","n/a"
1016083,"CUST_654_PI417507815",3743,"KCNJ12","potassium inwardly-rectifying channel, subfamily J, member 12",3768,"17","n/a","n/a"
1054804,"A_23_P312752",3744,"KCNJ13","potassium inwardly-rectifying channel, subfamily J, member 13",3769,"2","n/a","n/a"
1054807,"CUST_13845_PI416261804",3744,"KCNJ13","potassium inwardly-rectifying channel, subfamily J, member 13",3769,"2","n/a","n/a"
1054806,"CUST_18_PI416558205",3744,"KCNJ13","potassium inwardly-rectifying channel, subfamily J, member 13",3769,"2","n/a","n/a"
1054805,"CUST_385_PI416408490",3744,"KCNJ13","potassium inwardly-rectifying channel, subfamily J, member 13",3769,"2","n/a","n/a"
1054801,"A_23_P130764",3745,"KCNJ14","potassium inwardly-rectifying channel, subfamily J, member 14",3770,"19","n/a","n/a"
1054802,"CUST_5496_PI416261804",3745,"KCNJ14","potassium inwardly-rectifying channel, subfamily J, member 14",3770,"19","n/a","n/a"
1054803,"CUST_5584_PI416261804",3745,"KCNJ14","potassium inwardly-rectifying channel, subfamily J, member 14",3770,"19","n/a","n/a"
1054799,"A_23_P17655",3747,"KCNJ15","potassium inwardly-rectifying channel, subfamily J, member 15",3772,"21","n/a","n/a"
1054800,"CUST_5503_PI416261804",3747,"KCNJ15","potassium inwardly-rectifying channel, subfamily J, member 15",3772,"21","n/a","n/a"
1027962,"CUST_5504_PI416261804",3747,"KCNJ15","potassium inwardly-rectifying channel, subfamily J, member 15",3772,"21","n/a","n/a"
1054795,"A_23_P501193",3748,"KCNJ16","potassium inwardly-rectifying channel, subfamily J, member 16",3773,"17","n/a","n/a"
1027813,"CUST_13803_PI416261804",3748,"KCNJ16","potassium inwardly-rectifying channel, subfamily J, member 16",3773,"17","n/a","n/a"
1054797,"CUST_13805_PI416261804",3748,"KCNJ16","potassium inwardly-rectifying channel, subfamily J, member 16",3773,"17","n/a","n/a"
1054798,"CUST_13853_PI416261804",3748,"KCNJ16","potassium inwardly-rectifying channel, subfamily J, member 16",3773,"17","n/a","n/a"
1054796,"CUST_386_PI416408490",3748,"KCNJ16","potassium inwardly-rectifying channel, subfamily J, member 16",3773,"17","n/a","n/a"
1054826,"A_23_P329261",3734,"KCNJ2","potassium inwardly-rectifying channel, subfamily J, member 2",3759,"17","n/a","n/a"
1054828,"CUST_13849_PI416261804",3734,"KCNJ2","potassium inwardly-rectifying channel, subfamily J, member 2",3759,"17","n/a","n/a"
1054827,"CUST_387_PI416408490",3734,"KCNJ2","potassium inwardly-rectifying channel, subfamily J, member 2",3759,"17","n/a","n/a"
1054823,"A_23_P153986",3735,"KCNJ3","potassium inwardly-rectifying channel, subfamily J, member 3",3760,"2","n/a","n/a"
1054824,"CUST_388_PI416408490",3735,"KCNJ3","potassium inwardly-rectifying channel, subfamily J, member 3",3760,"2","n/a","n/a"
1054825,"CUST_6050_PI416261804",3735,"KCNJ3","potassium inwardly-rectifying channel, subfamily J, member 3",3760,"2","n/a","n/a"
1054822,"A_24_P6125",3736,"KCNJ4","potassium inwardly-rectifying channel, subfamily J, member 4",3761,"22","n/a","n/a"
1027536,"CUST_6797_PI416261804",3736,"KCNJ4","potassium inwardly-rectifying channel, subfamily J, member 4",3761,"22","n/a","n/a"
1054819,"A_23_P202927",3737,"KCNJ5","potassium inwardly-rectifying channel, subfamily J, member 5",3762,"11","n/a","n/a"
1054820,"A_24_P309521",3737,"KCNJ5","potassium inwardly-rectifying channel, subfamily J, member 5",3762,"11","n/a","n/a"
1054821,"CUST_389_PI416408490",3737,"KCNJ5","potassium inwardly-rectifying channel, subfamily J, member 5",3762,"11","n/a","n/a"
1054816,"A_23_P29057",3738,"KCNJ6","potassium inwardly-rectifying channel, subfamily J, member 6",3763,"21","n/a","n/a"
1054817,"CUST_390_PI416408490",3738,"KCNJ6","potassium inwardly-rectifying channel, subfamily J, member 6",3763,"21","n/a","n/a"
1054818,"CUST_5657_PI416261804",3738,"KCNJ6","potassium inwardly-rectifying channel, subfamily J, member 6",3763,"21","n/a","n/a"
1054814,"A_23_P64879",3739,"KCNJ8","potassium inwardly-rectifying channel, subfamily J, member 8",3764,"12","n/a","n/a"
1054815,"CUST_16070_PI416261804",3739,"KCNJ8","potassium inwardly-rectifying channel, subfamily J, member 8",3764,"12","n/a","n/a"
1054812,"A_23_P379601",3740,"KCNJ9","potassium inwardly-rectifying channel, subfamily J, member 9",3765,"1","n/a","n/a"
1054813,"CUST_5528_PI416261804",3740,"KCNJ9","potassium inwardly-rectifying channel, subfamily J, member 9",3765,"1","n/a","n/a"
1054793,"A_23_P126075",3750,"KCNK1","potassium channel, subfamily K, member 1",3775,"1","n/a","n/a"
1054794,"CUST_6982_PI416261804",3750,"KCNK1","potassium channel, subfamily K, member 1",3775,"1","n/a","n/a"
1023873,"A_23_P65629",33499,"KCNK10","potassium channel, subfamily K, member 10",54207,"14","n/a","n/a"
1023872,"A_32_P129862",33499,"KCNK10","potassium channel, subfamily K, member 10",54207,"14","n/a","n/a"
1023902,"CUST_391_PI416408490",33499,"KCNK10","potassium channel, subfamily K, member 10",54207,"14","n/a","n/a"
1041195,"A_23_P108883",35939,"KCNK12","potassium channel, subfamily K, member 12",56660,"2","n/a","n/a"
1041196,"CUST_6477_PI416261804",35939,"KCNK12","potassium channel, subfamily K, member 12",56660,"2","n/a","n/a"
1041197,"A_23_P3177",35938,"KCNK13","potassium channel, subfamily K, member 13",56659,"14","n/a","n/a"
1041198,"CUST_392_PI416408490",35938,"KCNK13","potassium channel, subfamily K, member 13",56659,"14","n/a","n/a"
1041199,"CUST_6874_PI416261804",35938,"KCNK13","potassium channel, subfamily K, member 13",56659,"14","n/a","n/a"
1040170,"A_23_P109026",38057,"KCNK15","potassium channel, subfamily K, member 15",60598,"20","n/a","n/a"
1040171,"CUST_393_PI416408490",38057,"KCNK15","potassium channel, subfamily K, member 15",60598,"20","n/a","n/a"
1040172,"CUST_6435_PI416261804",38057,"KCNK15","potassium channel, subfamily K, member 15",60598,"20","n/a","n/a"
1018158,"A_23_P253503",58029,"KCNK16","potassium channel, subfamily K, member 16",83795,"6","n/a","n/a"
1012342,"CUST_6906_PI416261804",58029,"KCNK16","potassium channel, subfamily K, member 16",83795,"6","n/a","n/a"
1020918,"A_23_P42128",59760,"KCNK17","potassium channel, subfamily K, member 17",89822,"6","n/a","n/a"
1020917,"A_24_P112032",59760,"KCNK17","potassium channel, subfamily K, member 17",89822,"6","n/a","n/a"
1020916,"CUST_11_PI416558187",59760,"KCNK17","potassium channel, subfamily K, member 17",89822,"6","n/a","n/a"
1032087,"A_23_P115932",109534,"KCNK18","potassium channel, subfamily K, member 18",338567,"10","n/a","n/a"
1032088,"CUST_9868_PI416261804",109534,"KCNK18","potassium channel, subfamily K, member 18",338567,"10","n/a","n/a"
1029351,"A_23_P43713",3751,"KCNK2","potassium channel, subfamily K, member 2",3776,"1","n/a","n/a"
1029353,"CUST_15105_PI416261804",3751,"KCNK2","potassium channel, subfamily K, member 2",3776,"1","n/a","n/a"
1029352,"CUST_394_PI416408490",3751,"KCNK2","potassium channel, subfamily K, member 2",3776,"1","n/a","n/a"
1054790,"A_23_P357724",3752,"KCNK3","potassium channel, subfamily K, member 3",3777,"2","n/a","n/a"
1054791,"A_23_P91104",3752,"KCNK3","potassium channel, subfamily K, member 3",3777,"2","n/a","n/a"
1054792,"A_24_P388190",3752,"KCNK3","potassium channel, subfamily K, member 3",3777,"2","n/a","n/a"
1024005,"A_32_P805871",30288,"KCNK4","potassium channel, subfamily K, member 4",50801,"11","n/a","n/a"
1024006,"CUST_7386_PI416261804",30288,"KCNK4","potassium channel, subfamily K, member 4",50801,"11","n/a","n/a"
1022268,"A_23_P319423",8576,"KCNK5","potassium channel, subfamily K, member 5",8645,"6","n/a","n/a"
1022269,"CUST_395_PI416408490",8576,"KCNK5","potassium channel, subfamily K, member 5",8645,"6","n/a","n/a"
1022270,"CUST_7554_PI416261804",8576,"KCNK5","potassium channel, subfamily K, member 5",8645,"6","n/a","n/a"
1048605,"A_23_P50591",9288,"KCNK6","potassium channel, subfamily K, member 6",9424,"19","n/a","n/a"
1048606,"A_24_P193961",9288,"KCNK6","potassium channel, subfamily K, member 6",9424,"19","n/a","n/a"
1048604,"A_24_P262543",9288,"KCNK6","potassium channel, subfamily K, member 6",9424,"19","n/a","n/a"
1047856,"A_23_P86874",9944,"KCNK7","potassium channel, subfamily K, member 7",10089,"11","n/a","n/a"
1047857,"CUST_659_PI416261804",9944,"KCNK7","potassium channel, subfamily K, member 7",10089,"11","n/a","n/a"
1043528,"A_23_P111978",30786,"KCNK9","potassium channel, subfamily K, member 9",51305,"8","n/a","n/a"
1043527,"CUST_11721_PI416261804",30786,"KCNK9","potassium channel, subfamily K, member 9",51305,"8","n/a","n/a"
1025488,"A_23_P60727",3753,"KCNMA1","potassium large conductance calcium-activated channel, subfamily M, alpha member 1",3778,"10","n/a","n/a"
1016320,"A_24_P156490",3753,"KCNMA1","potassium large conductance calcium-activated channel, subfamily M, alpha member 1",3778,"10","n/a","n/a"
1025487,"A_24_P61150",3753,"KCNMA1","potassium large conductance calcium-activated channel, subfamily M, alpha member 1",3778,"10","n/a","n/a"
1025489,"A_32_P181222",3753,"KCNMA1","potassium large conductance calcium-activated channel, subfamily M, alpha member 1",3778,"10","n/a","n/a"
1025486,"A_32_P192692",3753,"KCNMA1","potassium large conductance calcium-activated channel, subfamily M, alpha member 1",3778,"10","n/a","n/a"
1054787,"A_23_P19142",3754,"KCNMB1","potassium large conductance calcium-activated channel, subfamily M, beta member 1",3779,"5","n/a","n/a"
1054789,"A_24_P206121",3754,"KCNMB1","potassium large conductance calcium-activated channel, subfamily M, beta member 1",3779,"5","n/a","n/a"
1054788,"CUST_12_PI416558187",3754,"KCNMB1","potassium large conductance calcium-activated channel, subfamily M, beta member 1",3779,"5","n/a","n/a"
1023389,"A_23_P158675",10096,"KCNMB2","potassium large conductance calcium-activated channel, subfamily M, beta member 2",10242,"3","n/a","n/a"
1023390,"A_23_P170072",10096,"KCNMB2","potassium large conductance calcium-activated channel, subfamily M, beta member 2",10242,"3","n/a","n/a"
1044663,"A_24_P251661",26839,"KCNMB3","potassium large conductance calcium-activated channel, subfamily M beta member 3",27094,"3","n/a","n/a"
1044662,"A_24_P724807",26839,"KCNMB3","potassium large conductance calcium-activated channel, subfamily M beta member 3",27094,"3","n/a","n/a"
1044451,"A_23_P64792",27090,"KCNMB4","potassium large conductance calcium-activated channel, subfamily M, beta member 4",27345,"12","n/a","n/a"
1044452,"CUST_396_PI416408490",27090,"KCNMB4","potassium large conductance calcium-activated channel, subfamily M, beta member 4",27345,"12","n/a","n/a"
1044453,"CUST_9391_PI416261804",27090,"KCNMB4","potassium large conductance calcium-activated channel, subfamily M, beta member 4",27345,"12","n/a","n/a"
1054785,"A_23_P119573",3755,"KCNN1","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1",3780,"19","n/a","n/a"
1054786,"CUST_1674_PI416261804",3755,"KCNN1","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1",3780,"19","n/a","n/a"
1027340,"A_23_P500353",3756,"KCNN2","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2",3781,"5","n/a","n/a"
